*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=LED ARRAY V1_0
*Date=17:29:52
*CreatedBy=Fritzing 0.9.6b.2021-02-21.CD-175-0-8a1e0682
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
2042;;;59.2437;-104.371;0;Bottom;Via675
2043;;;180.244;-43.3704;0;Bottom;Via1936
2044;1–5Watt;luxeon;225.459;-125.341;-90;Bottom;U82
2045;;;286.244;-103.37;0;Bottom;Via1287
2046;;;139.244;-60.3703;0;Bottom;Via2135
2047;;;58.2438;-122.37;0;Bottom;Via670
2048;;;245.244;-82.3703;0;Bottom;Via1563
2049;;;76.2435;-20.3704;0;Bottom;Via773
2050;;;81.2436;-124.37;0;Bottom;Via852
2051;;;185.244;-145.371;0;Bottom;Via2203
2052;;;288.244;-101.37;0;Bottom;Via1221
2053;;;268.244;-123.37;0;Bottom;Via1622
2054;;;13.2437;-166.37;0;Bottom;Via11
2055;;;267.244;-19.3707;0;Bottom;Via1431
2056;;;37.2437;-60.3701;0;Bottom;Via407
2057;;;17.2437;-19.3705;0;Bottom;Via209
2058;;;288.244;-65.3704;0;Bottom;Via1498
2059;;;290.244;-168.37;0;Bottom;Via1190
2060;;;118.244;-60.3703;0;Bottom;Via2449
2061;;;286.244;-145.371;0;Bottom;Via1648
2062;;;17.2437;-38.3703;0;Bottom;Via173
2063;;;143.243;-83.3703;0;Bottom;Via2664
2064;;;38.2436;-84.37;0;Bottom;Via463
2065;;;97.2437;-147.37;0;Bottom;Via1042
2066;;;76.2435;-144.37;0;Bottom;Via719
2067;;;100.244;-146.37;0;Bottom;Via1051
2068;;;34.2437;-147.37;0;Bottom;Via538
2069;1–5Watt;luxeon;36.4899;-104.263;-90;Bottom;U16
2070;;;123.244;-40.3704;0;Bottom;Via2516
2071;1–5Watt;luxeon;162.201;-20.4042;-90;Bottom;U41
2072;;;183.244;-86.3703;0;Bottom;Via2574
2073;;;37.2437;-81.37;0;Bottom;Via398
2074;;;140.244;-128.37;0;Bottom;Via2299
2075;;;284.244;-61.3704;0;Bottom;Via1857
2076;;;120.244;-81.3702;0;Bottom;Via2003
2077;;;202.244;-125.37;0;Bottom;Via2277
2078;;;205.244;-23.3704;0;Bottom;Via2403
2079;;;159.244;-127.371;0;Bottom;Via2202
2080;;;158.244;-61.3708;0;Bottom;Via2370
2081;;;162.244;-86.3706;0;Bottom;Via1929
2082;;;55.2438;-43.3706;0;Bottom;Via620
2083;;;76.2435;-60.3703;0;Bottom;Via844
2084;;;79.2435;-101.37;0;Bottom;Via881
2085;;;58.2438;-107.371;0;Bottom;Via694
2086;;;266.244;-41.3705;0;Bottom;Via1604
2087;;;159.244;-125.371;0;Bottom;Via2074
2088;;;16.2437;-146.37;0;Bottom;Via43
2089;;;159.244;-167.371;0;Bottom;Via2151
2090;;;101.244;-38.3701;0;Bottom;Via981
2091;;;268.244;-169.371;0;Bottom;Via1493
2092;;;263.244;-145.371;0;Bottom;Via1556
2093;;;227.244;-123.37;0;Bottom;Via1109
2094;;;78.2436;-81.3702;0;Bottom;Via734
2095;;;119.244;-80.3703;0;Bottom;Via2223
2096;;;56.244;-63.3705;0;Bottom;Via571
2097;;;223.244;-18.3702;0;Bottom;Via1182
2098;;;18.2437;-123.37;0;Bottom;Via63
2099;;;267.244;-86.3705;0;Bottom;Via1674
2100;;;289.244;-39.3701;0;Bottom;Via1358
2101;;;227.244;-41.3702;0;Bottom;Via1733
2102;;;248.243;-167.37;0;Bottom;Via1423
2103;;;14.2437;-43.3704;0;Bottom;Via182
2104;;;163.244;-18.3706;0;Bottom;Via2617
2105;;;159.244;-39.3705;0;Bottom;Via2660
2106;;;287.244;-144.37;0;Bottom;Via1606
2107;;;40.2437;-21.3701;0;Bottom;Via458
2108;;;16.2437;-41.3703;0;Bottom;Via203
2109;;;203.244;-42.3702;0;Bottom;Via2703
2110;;;161.244;-43.3707;0;Bottom;Via1924
2111;;;163.244;-62.3707;0;Bottom;Via1990
2112;;;162.244;-145.371;0;Bottom;Via2387
2113;;;99.2438;-149.37;0;Bottom;Via889
2114;;;183.244;-147.37;0;Bottom;Via2313
2115;;;34.2437;-63.3702;0;Bottom;Via490
2116;;;97.2437;-126.37;0;Bottom;Via973
2117;;;182.244;-165.37;0;Bottom;Via2191
2118;;;102.244;-106.37;0;Bottom;Via1037
2119;;;56.244;-21.3705;0;Bottom;Via616
2120;;;203.244;-44.3703;0;Bottom;Via2082
2121;;;118.244;-123.37;0;Bottom;Via2127
2122;;;75.2436;-168.37;0;Bottom;Via840
2123;;;59.2437;-127.371;0;Bottom;Via602
2124;;;180.244;-81.3702;0;Bottom;Via2451
2125;;;122.244;-85.3704;0;Bottom;Via2545
2126;;;268.244;-146.371;0;Bottom;Via1474
2127;;;181.244;-19.3705;0;Bottom;Via2368
2128;;;243.244;-103.37;0;Bottom;Via1094
2129;;;56.244;-149.371;0;Bottom;Via553
2130;;;224.244;-84.3701;0;Bottom;Via1191
2131;;;267.244;-103.371;0;Bottom;Via1330
2132;1–5Watt;luxeon;15.9087;-20.5648;-90;Bottom;U8
2133;;;79.2435;-63.3703;0;Bottom;Via833
2134;;;267.244;-63.3706;0;Bottom;Via1232
2135;;;265.244;-19.3707;0;Bottom;Via1590
2136;;;225.244;-106.371;0;Bottom;Via1275
2137;1–5Watt;luxeon;99.6053;-125.34;-90;Bottom;U51
2138;;;77.2437;-124.37;0;Bottom;Via745
2139;;;227.244;-39.3701;0;Bottom;Via1661
2140;;;245.244;-80.3702;0;Bottom;Via1313
2141;;;225.244;-41.3702;0;Bottom;Via1720
2142;;;18.2437;-18.3703;0;Bottom;Via198
2143;;;179.244;-42.3702;0;Bottom;Via2731
2144;;;183.244;-170.371;0;Bottom;Via2270
2145;;;182.244;-104.37;0;Bottom;Via1916
2146;;;59.2437;-148.371;0;Bottom;Via623
2147;;;119.244;-164.37;0;Bottom;Via2117
2148;;;141.244;-167.37;0;Bottom;Via2184
2149;;;58.2438;-124.371;0;Bottom;Via710
2150;;;265.244;-42.3704;0;Bottom;Via1827
2151;;;100.244;-81.37;0;Bottom;Via902
2152;1–5Watt;luxeon;183.278;-83.3126;-90;Bottom;U86
2153;;;122.244;-62.3704;0;Bottom;Via2508
2154;;;138.244;-166.37;0;Bottom;Via2587
2155;;;39.2435;-165.37;0;Bottom;Via429
2156;;;35.2436;-83.3701;0;Bottom;Via494
2157;;;99.2438;-21.3701;0;Bottom;Via952
2158;;;142.244;-44.3703;0;Bottom;Via1981
2159;;;160.244;-164.371;0;Bottom;Via2051
2160;;;205.244;-84.3702;0;Bottom;Via2389
2161;;;55.2438;-104.371;0;Bottom;Via610
2162;;;203.244;-63.3704;0;Bottom;Via2483
2163;;;118.244;-127.37;0;Bottom;Via2676
2164;;;98.2436;-106.37;0;Bottom;Via1031
2165;;;263.244;-63.3706;0;Bottom;Via1228
2166;1–5Watt;luxeon;246.168;-104.241;-90;Bottom;U67
2167;;;223.244;-62.3704;0;Bottom;Via1488
2168;;;79.2435;-59.3704;0;Bottom;Via741
2169;;;78.2436;-39.3701;0;Bottom;Via800
2170;;;141.244;-127.37;0;Bottom;Via2248
2171;;;55.2438;-165.371;0;Bottom;Via560
2172;;;18.2437;-125.37;0;Bottom;Via57
2173;;;286.244;-101.37;0;Bottom;Via1634
2174;;;226.244;-122.37;0;Bottom;Via1160
2175;;;286.244;-149.37;0;Bottom;Via1400
2176;;;205.244;-59.3704;0;Bottom;Via2360
2177;;;244.244;-22.3704;0;Bottom;Via1447
2178;;;247.244;-21.3702;0;Bottom;Via1090
2179;;;81.2436;-63.3703;0;Bottom;Via868
2180;;;247.244;-128.37;0;Bottom;Via1297
2181;;;18.2437;-146.37;0;Bottom;Via32
2182;;;269.244;-82.3706;0;Bottom;Via1663
2183;;;225.244;-125.37;0;Bottom;Via1347
2184;;;17.2437;-65.3703;0;Bottom;Via164
2185;;;38.2436;-17.3702;0;Bottom;Via492
2186;;;122.244;-20.3704;0;Bottom;Via2261
2187;;;60.2439;-21.3705;0;Bottom;Via626
2188;;;160.244;-147.371;0;Bottom;Via2043
2189;;;123.244;-166.371;0;Bottom;Via2108
2190;;;203.244;-23.3704;0;Bottom;Via2452
2191;;;19.2437;-61.3704;0;Bottom;Via162
2192;;;159.244;-22.3708;0;Bottom;Via2541
2193;;;225.244;-144.37;0;Bottom;Via1726
2194;;;35.2436;-102.37;0;Bottom;Via440
2195;;;14.2437;-20.3704;0;Bottom;Via184
2196;;;267.244;-149.371;0;Bottom;Via1778
2197;;;205.244;-145.371;0;Bottom;Via2728
2198;;;123.244;-84.3702;0;Bottom;Via1897
2199;;;123.244;-126.37;0;Bottom;Via1979
2200;;;205.244;-128.37;0;Bottom;Via2180
2201;;;184.244;-146.371;0;Bottom;Via2410
2202;;;35.2436;-144.37;0;Bottom;Via383
2203;;;98.2436;-22.3703;0;Bottom;Via893
2204;;;207.244;-126.37;0;Bottom;Via2612
2205;;;117.244;-105.37;0;Bottom;Via2656
2206;;;101.244;-61.3703;0;Bottom;Via960
2207;;;99.2438;-82.3702;0;Bottom;Via1027
2208;;;179.244;-19.3705;0;Bottom;Via1905
2209;;;266.244;-102.371;0;Bottom;Via1204
2210;;;81.2436;-126.37;0;Bottom;Via772
2211;;;56.244;-164.371;0;Bottom;Via555
2212;;;286.244;-65.3704;0;Bottom;Via1368
2213;;;287.244;-43.3703;0;Bottom;Via1408
2214;;;205.244;-44.3703;0;Bottom;Via2350
2215;;;288.244;-80.3702;0;Bottom;Via1850
2216;;;76.2435;-64.3705;0;Bottom;Via816
2217;;;182.244;-83.3703;0;Bottom;Via2250
2218;1–5Watt;luxeon;288.125;-146.046;-90;Bottom;U69
2219;;;267.244;-107.371;0;Bottom;Via1621
2220;;;227.244;-127.37;0;Bottom;Via1298
2221;;;17.2437;-143.37;0;Bottom;Via39
2222;;;246.244;-123.37;0;Bottom;Via1779
2223;;;267.244;-122.371;0;Bottom;Via1448
2224;;;40.2437;-82.3702;0;Bottom;Via498
2225;;;17.2437;-103.371;0;Bottom;Via70
2226;;;222.244;-147.37;0;Bottom;Via1531
2227;1–5Watt;luxeon;246.278;-125.249;-90;Bottom;U74
2228;1–5Watt;luxeon;78.2576;-104.217;-90;Bottom;U29
2229;;;183.244;-101.37;0;Bottom;Via2032
2230;220;2010 [SMD];98.2437;-5.5704;-90;Bottom;R10
2231;;;287.244;-85.3703;0;Bottom;Via1162
2232;;;206.244;-167.37;0;Bottom;Via2471
2233;;;288.244;-84.3701;0;Bottom;Via1705
2234;;;15.2437;-19.3705;0;Bottom;Via208
2235;;;164.244;-103.371;0;Bottom;Via2654
2236;;;206.244;-127.37;0;Bottom;Via2713
2237;;;36.2438;-105.37;0;Bottom;Via528
2238;;;98.2436;-125.37;0;Bottom;Via1024
2239;;;201.244;-84.3702;0;Bottom;Via2395
2240;;;123.244;-61.3705;0;Bottom;Via2101
2241;;;37.2437;-146.37;0;Bottom;Via547
2242;;;140.244;-149.371;0;Bottom;Via2173
2243;;;13.2437;-63.3702;0;Bottom;Via144
2244;;;206.244;-22.3705;0;Bottom;Via2551
2245;;;161.244;-60.3706;0;Bottom;Via2595
2246;;;38.2436;-65.3703;0;Bottom;Via418
2247;;;143.243;-123.37;0;Bottom;Via2315
2248;;;286.244;-80.3702;0;Bottom;Via1858
2249;;;203.244;-124.37;0;Bottom;Via2033
2250;;;201.244;-19.3705;0;Bottom;Via2373
2251;;;248.243;-169.37;0;Bottom;Via1118
2252;;;181.244;-126.37;0;Bottom;Via1951
2253;;;54.2439;-168.371;0;Bottom;Via672
2254;;;98.2436;-18.3701;0;Bottom;Via936
2255;;;223.244;-39.3701;0;Bottom;Via1643
2256;;;14.2437;-146.37;0;Bottom;Via36
2257;;;225.244;-167.37;0;Bottom;Via1328
2258;;;102.244;-85.3702;0;Bottom;Via1048
2259;;;267.244;-166.371;0;Bottom;Via1142
2260;;;79.2435;-149.37;0;Bottom;Via812
2261;;;138.244;-84.3702;0;Bottom;Via2244
2262;;;56.244;-143.371;0;Bottom;Via554
2263;;;286.244;-166.37;0;Bottom;Via1699
2264;;;287.244;-165.37;0;Bottom;Via1385
2265;;;249.244;-147.37;0;Bottom;Via1768
2266;;;266.244;-62.3706;0;Bottom;Via1484
2267;;;225.244;-123.37;0;Bottom;Via1817
2268;;;121.244;-149.371;0;Bottom;Via2465
2269;;;120.244;-148.371;0;Bottom;Via2528
2270;;;180.244;-146.371;0;Bottom;Via2147
2271;1–5Watt;luxeon;246.371;-167.088;-90;Bottom;U83
2272;;;203.244;-61.3705;0;Bottom;Via2596
2273;;;118.244;-64.3706;0;Bottom;Via2641
2274;;;117.244;-63.3704;0;Bottom;Via2278
2275;;;202.244;-18.3703;0;Bottom;Via2380
2276;;;37.2437;-41.3701;0;Bottom;Via404
2277;;;13.2437;-42.3702;0;Bottom;Via210
2278;;;118.244;-169.371;0;Bottom;Via2717
2279;;;120.244;-41.3703;0;Bottom;Via1971
2280;;;140.244;-59.3704;0;Bottom;Via2020
2281;;;56.244;-61.3707;0;Bottom;Via702
2282;;;97.2437;-42.37;0;Bottom;Via963
2283;;;205.244;-143.371;0;Bottom;Via2325
2284;;;37.2437;-123.37;0;Bottom;Via483
2285;;;97.2437;-19.3703;0;Bottom;Via1035
2286;;;99.2438;-107.37;0;Bottom;Via1050
2287;;;54.2439;-84.3704;0;Bottom;Via664
2288;;;121.244;-124.37;0;Bottom;Via2058
2289;;;207.244;-103.371;0;Bottom;Via2124
2290;;;163.244;-22.3708;0;Bottom;Via2240
2291;;;80.2434;-83.3703;0;Bottom;Via850
2292;;;17.2437;-166.37;0;Bottom;Via15
2293;;;161.244;-104.371;0;Bottom;Via2302
2294;;;267.244;-84.3704;0;Bottom;Via1490
2295;;;290.244;-105.37;0;Bottom;Via1525
2296;;;268.244;-39.3704;0;Bottom;Via1067
2297;;;244.244;-81.3701;0;Bottom;Via1672
2298;;;224.244;-170.37;0;Bottom;Via1748
2299;;;59.2437;-60.3705;0;Bottom;Via576
2300;;;249.244;-19.3704;0;Bottom;Via1166
2301;1–5Watt;luxeon;225.547;-41.3848;-90;Bottom;U98
2302;;;248.243;-41.3702;0;Bottom;Via1376
2303;;;138.244;-61.3705;0;Bottom;Via2355
2304;;;287.244;-83.3702;0;Bottom;Via1784
2305;;;206.244;-144.37;0;Bottom;Via2426
2306;;;80.2434;-104.37;0;Bottom;Via843
2307;;;181.244;-17.3704;0;Bottom;Via2638
2308;1–5Watt;luxeon;267.305;-146.137;-90;Bottom;U105
2309;;;265.244;-40.3706;0;Bottom;Via1603
2310;;;289.244;-85.3703;0;Bottom;Via1284
2311;;;14.2437;-85.3703;0;Bottom;Via140
2312;;;224.244;-164.37;0;Bottom;Via1844
2313;1–5Watt;luxeon;99.6143;-20.5419;-90;Bottom;U50
2314;1–5Watt;luxeon;57.4248;-83.3125;-90;Bottom;U30
2315;;;181.244;-147.37;0;Bottom;Via2550
2316;;;79.2435;-82.3704;0;Bottom;Via766
2317;1–5Watt;luxeon;120.3;-83.2438;-90;Bottom;U46
2318;;;119.244;-82.3704;0;Bottom;Via2586
2319;;;18.2437;-127.37;0;Bottom;Via61
2320;;;244.244;-64.3705;0;Bottom;Via1337
2321;;;204.244;-123.37;0;Bottom;Via2705
2322;;;142.244;-128.37;0;Bottom;Via2291
2323;;;179.244;-61.3705;0;Bottom;Via1965
2324;;;55.2438;-41.3705;0;Bottom;Via657
2325;;;182.244;-85.3704;0;Bottom;Via2123
2326;;;122.244;-18.3703;0;Bottom;Via2208
2327;;;59.2437;-146.371;0;Bottom;Via677
2328;;;101.244;-105.37;0;Bottom;Via917
2329;;;38.2436;-164.37;0;Bottom;Via406
2330;;;38.2436;-23.3703;0;Bottom;Via511
2331;;;102.244;-83.3701;0;Bottom;Via1018
2332;;;161.244;-106.371;0;Bottom;Via2026
2333;;;118.244;-39.3702;0;Bottom;Via2061
2334;;;56.244;-147.371;0;Bottom;Via568
2335;;;268.244;-167.371;0;Bottom;Via1789
2336;;;284.244;-105.37;0;Bottom;Via1676
2337;;;6.24371;-171.37;0;Bottom;Pad1
2338;1–5Watt;luxeon;204.098;-83.2209;-90;Bottom;U76
2339;;;180.244;-144.37;0;Bottom;Via2338
2340;;;246.244;-60.3703;0;Bottom;Via1571
2341;;;244.244;-60.3703;0;Bottom;Via1747
2342;;;76.2435;-62.3704;0;Bottom;Via750
2343;;;180.244;-20.3704;0;Bottom;Via2566
2344;;;79.2435;-128.37;0;Bottom;Via839
2345;;;119.244;-168.371;0;Bottom;Via2680
2346;;;285.244;-81.3701;0;Bottom;Via1145
2347;;;286.244;-170.37;0;Bottom;Via1614
2348;;;227.244;-125.37;0;Bottom;Via1412
2349;;;245.244;-42.3701;0;Bottom;Via1458
2350;;;160.244;-168.371;0;Bottom;Via2358
2351;;;290.244;-166.37;0;Bottom;Via1103
2352;;;37.2437;-167.37;0;Bottom;Via537
2353;;;202.244;-104.37;0;Bottom;Via2432
2354;;;183.244;-166.371;0;Bottom;Via2503
2355;;;287.244;-106.371;0;Bottom;Via1269
2356;;;244.244;-123.37;0;Bottom;Via1321
2357;;;17.2437;-40.3704;0;Bottom;Via179
2358;;;225.244;-60.3703;0;Bottom;Via1863
2359;;;35.2436;-60.3701;0;Bottom;Via508
2360;;;179.244;-82.3704;0;Bottom;Via2284
2361;;;59.2437;-20.3706;0;Bottom;Via615
2362;;;160.244;-17.3707;0;Bottom;Via2114
2363;;;180.244;-60.3703;0;Bottom;Via2150
2364;;;38.2436;-61.3703;0;Bottom;Via456
2365;;;19.2437;-40.3704;0;Bottom;Via196
2366;;;19.2437;-103.371;0;Bottom;Via75
2367;;;56.244;-42.3704;0;Bottom;Via584
2368;;;55.2438;-18.3705;0;Bottom;Via600
2369;;;202.244;-127.37;0;Bottom;Via1959
2370;;;204.244;-106.371;0;Bottom;Via2031
2371;;;142.244;-40.3704;0;Bottom;Via2226
2372;;;101.244;-164.37;0;Bottom;Via910
2373;;;100.244;-165.37;0;Bottom;Via995
2374;;;289.244;-43.3703;0;Bottom;Via1787
2375;;;159.244;-41.3706;0;Bottom;Via1915
2376;;;59.2437;-83.3705;0;Bottom;Via682
2377;;;201.244;-105.37;0;Bottom;Via2335
2378;;;246.244;-125.37;0;Bottom;Via1084
2379;;;269.244;-61.3707;0;Bottom;Via1174
2380;;;267.244;-59.3706;0;Bottom;Via1658
2381;;;267.244;-128.371;0;Bottom;Via1734
2382;;;201.244;-168.37;0;Bottom;Via2496
2383;;;76.2435;-102.37;0;Bottom;Via776
2384;;;182.244;-18.3703;0;Bottom;Via2552
2385;;;19.2437;-126.37;0;Bottom;Via48
2386;1–5Watt;luxeon;183.292;-104.309;-90;Bottom;U80
2387;;;184.244;-18.3703;0;Bottom;Via2416
2388;;;77.2437;-40.3703;0;Bottom;Via798
2389;;;160.244;-101.371;0;Bottom;Via2631
2390;;;78.2436;-146.37;0;Bottom;Via883
2391;;;141.244;-64.3706;0;Bottom;Via2698
2392;;;16.2437;-167.37;0;Bottom;Via9
2393;;;19.2437;-147.37;0;Bottom;Via34
2394;;;288.244;-42.3701;0;Bottom;Via1487
2395;;;34.2437;-145.37;0;Bottom;Via467
2396;;;17.2437;-105.37;0;Bottom;Via79
2397;1–5Watt;luxeon;57.558;-20.5189;-90;Bottom;U25
2398;;;120.244;-146.371;0;Bottom;Via2087
2399;;;37.2437;-127.37;0;Bottom;Via445
2400;;;15.2437;-38.3703;0;Bottom;Via212
2401;;;119.244;-101.37;0;Bottom;Via2391
2402;;;101.244;-40.3702;0;Bottom;Via1045
2403;;;163.244;-146.371;0;Bottom;Via2134
2404;;;139.244;-81.3702;0;Bottom;Via2220
2405;;;16.2437;-64.3704;0;Bottom;Via148
2406;;;201.244;-82.3704;0;Bottom;Via2304
2407;;;117.244;-168.371;0;Bottom;Via2260
2408;;;58.2438;-86.3705;0;Bottom;Via674
2409;;;58.2438;-82.3706;0;Bottom;Via598
2410;;;290.244;-124.37;0;Bottom;Via1234
2411;;;265.244;-17.3706;0;Bottom;Via1718
2412;;;207.244;-145.371;0;Bottom;Via2044
2413;;;248.243;-127.37;0;Bottom;Via1082
2414;;;245.244;-101.37;0;Bottom;Via1678
2415;;;118.244;-102.37;0;Bottom;Via1972
2416;;;77.2437;-103.371;0;Bottom;Via872
2417;;;203.244;-101.37;0;Bottom;Via2691
2418;;;226.244;-143.37;0;Bottom;Via1283
2419;;;102.244;-41.3701;0;Bottom;Via928
2420;;;100.244;-123.37;0;Bottom;Via987
2421;;;263.244;-124.371;0;Bottom;Via1586
2422;;;78.2436;-104.37;0;Bottom;Via738
2423;;;163.244;-102.371;0;Bottom;Via2561
2424;;;81.2436;-82.3704;0;Bottom;Via834
2425;;;161.244;-41.3706;0;Bottom;Via2623
2426;;;38.2436;-149.37;0;Bottom;Via476
2427;;;40.2437;-19.3703;0;Bottom;Via529
2428;;;15.2437;-124.37;0;Bottom;Via60
2429;;;248.243;-102.37;0;Bottom;Via1411
2430;;;286.244;-59.3703;0;Bottom;Via1482
2431;;;16.2437;-104.37;0;Bottom;Via80
2432;;;102.244;-165.37;0;Bottom;Via933
2433;;;264.244;-167.371;0;Bottom;Via1840
2434;;;143.243;-43.3704;0;Bottom;Via2466
2435;;;117.244;-84.3702;0;Bottom;Via2507
2436;;;36.2438;-124.37;0;Bottom;Via409
2437;;;160.244;-65.3707;0;Bottom;Via2185
2438;;;288.244;-107.37;0;Bottom;Via1882
2439;;;101.244;-126.37;0;Bottom;Via897
2440;;;119.244;-105.37;0;Bottom;Via2440
2441;;;13.2437;-61.3704;0;Bottom;Via132
2442;;;59.2437;-41.3705;0;Bottom;Via592
2443;;;161.244;-102.371;0;Bottom;Via1934
2444;;;267.244;-44.3705;0;Bottom;Via1199
2445;;;203.244;-80.3703;0;Bottom;Via2030
2446;;;144.244;-82.3704;0;Bottom;Via2340
2447;;;77.2437;-23.3704;0;Bottom;Via746
2448;;;97.2437;-63.3702;0;Bottom;Via994
2449;;;54.2439;-21.3705;0;Bottom;Via629
2450;;;285.244;-123.37;0;Bottom;Via1230
2451;;;247.244;-38.3702;0;Bottom;Via1271
2452;;;158.244;-147.371;0;Bottom;Via2099
2453;;;264.244;-104.371;0;Bottom;Via1349
2454;;;117.244;-147.37;0;Bottom;Via2172
2455;;;57.2439;-85.3706;0;Bottom;Via683
2456;;;182.244;-125.37;0;Bottom;Via2683
2457;;;18.2437;-144.37;0;Bottom;Via44
2458;;;120.244;-64.3706;0;Bottom;Via2330
2459;;;97.2437;-166.37;0;Bottom;Via957
2460;;;75.2436;-63.3703;0;Bottom;Via826
2461;;;285.244;-41.3702;0;Bottom;Via1533
2462;;;246.244;-43.3703;0;Bottom;Via1083
2463;;;18.2437;-148.37;0;Bottom;Via26
2464;;;227.244;-106.371;0;Bottom;Via1770
2465;;;36.2438;-84.37;0;Bottom;Via390
2466;;;39.2435;-148.37;0;Bottom;Via455
2467;;;13.2437;-103.371;0;Bottom;Via73
2468;;;222.244;-63.3703;0;Bottom;Via1390
2469;220;2010 [SMD];161.244;-5.5704;-90;Bottom;R7
2470;;;101.244;-166.37;0;Bottom;Via947
2471;;;227.244;-165.37;0;Bottom;Via1834
2472;;;179.244;-63.3704;0;Bottom;Via2386
2473;;;182.244;-123.37;0;Bottom;Via2485
2474;;;164.244;-19.3708;0;Bottom;Via2648
2475;;;39.2435;-106.37;0;Bottom;Via533
2476;;;15.2437;-63.3702;0;Bottom;Via149
2477;;;289.244;-106.371;0;Bottom;Via1883
2478;;;59.2437;-169.371;0;Bottom;Via587
2479;;;207.244;-105.37;0;Bottom;Via2514
2480;;;142.244;-17.3704;0;Bottom;Via2607
